FError,LOC,XP,foosball,Partays,B$+
1,9617,minimal,no,many,no
0,35191,moderate,yes,none,yes
0,32534,extensive,yes,some,no
0,21252,extensive,yes,some,no
1,36096,minimal,no,none,no
1,22253,minimal,no,many,yes
0,14630,extensive,yes,some,no
1,39636,minimal,no,none,yes
1,31772,minimal,yes,none,yes
1,40535,moderate,yes,many,yes
0,38615,extensive,yes,none,no
0,11039,moderate,no,some,yes
0,21449,moderate,no,some,yes
0,16291,moderate,yes,some,yes
0,40658,extensive,no,many,yes
0,40629,extensive,no,none,yes
1,50716,moderate,yes,some,yes
0,43611,minimal,yes,some,no
0,36295,extensive,yes,some,yes
0,29555,extensive,yes,some,yes
0,45248,extensive,yes,many,no
0,15997,extensive,yes,none,yes
1,62620,minimal,no,many,yes
1,39972,minimal,yes,some,no
0,37387,extensive,no,some,yes
1,34048,moderate,no,some,no
1,40772,minimal,yes,some,yes
1,58064,minimal,yes,some,yes
0,13038,moderate,no,none,yes
1,55487,moderate,yes,many,yes
0,24936,moderate,yes,none,no
1,28460,moderate,yes,some,yes
0,11600,extensive,no,some,yes
1,23169,minimal,no,none,no
0,12802,extensive,yes,many,no
0,41710,moderate,yes,none,yes
0,18977,extensive,yes,some,yes
1,26417,minimal,no,some,no
0,18830,minimal,yes,many,no
1,2984,moderate,yes,none,yes
1,42309,minimal,no,some,yes
0,26935,minimal,no,none,no
1,21417,minimal,yes,some,yes
0,13675,minimal,no,some,no
1,56128,minimal,no,many,yes
0,46219,extensive,no,some,yes
1,59424,extensive,yes,many,yes
0,22610,extensive,no,some,yes
0,11632,moderate,yes,some,no
1,14916,minimal,yes,some,no
0,27729,moderate,yes,some,no
0,15994,minimal,yes,some,no
1,32629,moderate,yes,some,yes
0,10755,moderate,yes,some,yes
0,23613,moderate,no,none,no
0,41682,extensive,no,some,yes
1,21627,minimal,yes,some,no
1,18436,minimal,no,some,no
0,12685,moderate,yes,some,yes
0,21111,extensive,no,some,yes
0,32547,minimal,yes,some,no
0,27763,extensive,no,some,no
0,17255,minimal,yes,none,yes
0,30000,extensive,yes,some,yes
0,25271,extensive,yes,some,no
0,36781,minimal,yes,none,yes
0,23426,minimal,yes,none,yes
1,26432,minimal,no,none,no
0,8934,extensive,yes,none,yes
1,34339,moderate,no,many,no
0,10719,moderate,yes,some,no
0,42401,moderate,no,none,no
1,48522,minimal,yes,some,yes
0,36527,minimal,no,none,no
1,15770,minimal,yes,none,no
0,22821,moderate,yes,some,no
0,21304,extensive,no,many,yes
1,42873,extensive,yes,none,yes
1,16414,minimal,yes,some,yes
0,28628,minimal,yes,none,yes
0,35717,extensive,no,many,no
0,12521,moderate,no,some,yes
0,17469,extensive,no,some,yes
0,37031,moderate,yes,some,yes
0,27416,minimal,yes,some,no
0,48795,extensive,yes,many,yes
0,17888,extensive,yes,some,yes
0,15029,extensive,yes,none,no
1,38925,minimal,no,some,no
0,7760,minimal,yes,some,no
1,52296,extensive,no,many,no
0,16764,extensive,yes,some,no
1,35136,moderate,no,none,no
0,14606,moderate,no,some,yes
1,48833,minimal,no,none,no
0,48134,moderate,yes,some,no
0,54564,moderate,yes,some,yes
0,8827,moderate,yes,some,yes
0,69557,moderate,yes,some,no
0,11616,minimal,yes,some,yes
1,39335,moderate,yes,many,yes
1,21445,extensive,no,many,yes
0,28564,extensive,no,some,yes
0,25620,minimal,yes,some,no
0,19115,extensive,no,some,no
1,30131,extensive,yes,many,yes
1,64829,minimal,yes,many,no
1,25223,minimal,no,some,yes
1,28391,moderate,yes,many,yes
0,4306,extensive,yes,some,yes
0,26785,extensive,no,none,yes
1,33299,extensive,yes,none,yes
1,9793,moderate,yes,some,no
1,79846,extensive,no,none,yes
0,52785,extensive,yes,some,yes
0,27407,minimal,yes,some,no
0,26283,extensive,no,some,yes
0,19754,moderate,yes,some,no
1,70655,moderate,yes,some,no
0,15685,extensive,no,many,yes
1,35683,minimal,yes,some,no
1,29144,moderate,yes,none,yes
1,26056,minimal,yes,none,yes
1,10128,minimal,no,many,no
0,21164,moderate,no,some,yes
0,8348,extensive,no,none,no
1,37275,minimal,no,none,no
0,69038,extensive,no,none,yes
1,28018,extensive,yes,some,yes
0,27575,extensive,no,some,yes
0,30114,minimal,yes,some,no
1,65752,moderate,no,some,no
0,11382,moderate,no,some,no
1,39184,moderate,no,some,yes
0,32719,extensive,yes,some,yes
1,44203,minimal,yes,some,yes
1,29716,minimal,yes,none,no
0,26333,extensive,yes,none,yes
1,20937,extensive,no,many,yes
0,15978,moderate,yes,none,no
0,30032,moderate,no,some,no
1,47345,minimal,yes,some,no
0,19401,minimal,no,none,no
0,26843,moderate,no,some,yes
0,22350,extensive,yes,some,yes
1,59823,extensive,yes,none,yes
0,25503,moderate,no,some,yes
1,12503,minimal,no,none,no
0,20123,moderate,yes,none,yes
1,49284,minimal,no,none,no
1,27118,minimal,yes,many,no
0,7170,moderate,no,some,no
0,21944,extensive,yes,some,yes
1,42889,moderate,yes,some,no
0,33035,minimal,yes,some,yes
0,6890,minimal,yes,many,no
1,20814,minimal,yes,some,no
0,42458,extensive,no,some,yes
0,15259,minimal,yes,some,no
1,26257,minimal,yes,some,yes
1,51590,extensive,yes,many,yes
0,74942,extensive,no,some,yes
0,9097,extensive,yes,some,yes
0,25059,extensive,yes,some,no
1,46135,minimal,yes,some,no
0,19943,moderate,yes,none,yes
1,25840,minimal,yes,none,no
0,34372,extensive,yes,none,yes
1,73991,minimal,yes,many,no
0,29363,moderate,yes,many,no
0,16334,moderate,yes,some,no
0,20407,moderate,yes,some,yes
0,12440,extensive,yes,none,no
0,36236,extensive,yes,many,yes
0,24000,moderate,no,some,yes
0,26607,extensive,yes,some,yes
0,19202,extensive,yes,none,yes
1,28952,moderate,yes,some,yes
0,24797,minimal,yes,some,no
0,24251,moderate,yes,some,yes
1,22585,moderate,no,many,yes
1,51784,minimal,yes,none,no
0,54261,extensive,yes,some,yes
0,7334,extensive,no,some,no
0,2781,moderate,yes,some,no
0,10317,extensive,no,some,yes
0,35793,extensive,yes,none,yes
1,16747,extensive,yes,some,no
1,23279,moderate,no,none,no
0,22345,minimal,yes,many,no
0,15583,moderate,yes,many,yes
1,34529,minimal,no,none,no
0,12753,extensive,yes,many,yes
0,41279,extensive,no,some,yes
1,16005,minimal,no,many,no
0,23155,extensive,no,some,yes
1,35332,moderate,yes,many,no
1,12184,moderate,yes,some,yes
0,20345,extensive,yes,none,yes
1,42967,minimal,no,some,no
0,21195,extensive,yes,none,yes
1,25142,moderate,yes,none,no
1,22195,minimal,no,many,no
1,47695,extensive,no,none,no
1,22888,extensive,yes,some,yes
0,26832,moderate,no,some,no
1,24871,minimal,yes,some,no
1,41735,minimal,yes,some,yes
0,18544,moderate,no,some,no
0,21642,extensive,yes,many,yes
0,21397,extensive,yes,none,yes
1,30601,minimal,yes,some,no
1,12296,minimal,no,some,no
1,9490,moderate,yes,many,no
0,22664,moderate,yes,none,yes
0,32323,extensive,yes,some,yes
0,42757,minimal,yes,none,no
1,5131,moderate,yes,many,yes
1,18885,moderate,yes,some,yes
0,13862,moderate,no,some,no
0,8204,extensive,yes,none,no
0,23812,moderate,yes,none,no
1,11996,extensive,no,some,yes
0,15215,moderate,no,none,no
1,24392,minimal,yes,some,no
0,4517,extensive,yes,none,no
0,31774,moderate,yes,some,yes
0,38212,moderate,no,none,yes
0,12769,extensive,yes,some,no
1,13196,minimal,yes,some,yes
1,57175,minimal,yes,none,yes
0,5659,minimal,no,some,no
1,31761,moderate,no,none,yes
0,7623,moderate,yes,none,yes
0,29520,minimal,no,many,no
1,50660,moderate,no,none,no
0,23686,moderate,no,some,no
0,20432,minimal,yes,some,no
1,52009,minimal,no,some,no
1,17996,moderate,yes,none,yes
0,19803,extensive,yes,none,yes
0,36567,minimal,yes,some,no
1,49315,minimal,yes,none,no
0,5799,extensive,no,some,no
0,27019,minimal,no,none,yes
0,5471,extensive,yes,some,yes
1,13737,extensive,no,many,no
1,29826,minimal,yes,some,no
1,30258,minimal,yes,many,no
0,3153,minimal,yes,none,no
1,33856,minimal,no,some,no
0,23345,minimal,yes,some,no
1,54075,extensive,no,some,yes
0,20308,moderate,yes,some,yes
0,17723,minimal,no,some,no
0,8615,moderate,yes,some,no
0,22395,extensive,no,many,yes
1,10191,extensive,yes,some,yes
1,6120,minimal,yes,some,no
0,9014,minimal,yes,none,no
1,31311,moderate,no,none,no
1,54857,extensive,no,many,yes
0,8325,extensive,yes,some,yes
1,19530,moderate,no,many,no
1,34137,extensive,yes,none,no
1,35996,minimal,no,some,yes
1,51931,minimal,yes,some,yes
1,26133,minimal,yes,many,yes
0,10229,minimal,no,some,no
0,24489,extensive,no,some,no
1,26522,moderate,yes,none,yes
1,16053,minimal,yes,none,no
0,26568,minimal,no,some,no
0,33384,extensive,yes,some,yes
1,54357,extensive,yes,none,no
0,6337,moderate,yes,none,yes
1,33607,moderate,yes,some,yes
1,39129,minimal,yes,none,no
1,27818,minimal,yes,many,no
1,59892,moderate,no,some,no
0,38533,extensive,yes,some,no
1,35510,moderate,yes,many,yes
0,35895,moderate,no,some,yes
0,22804,minimal,no,none,no
1,48810,minimal,yes,some,no
0,44064,extensive,no,none,yes
0,12927,extensive,yes,some,yes
1,19863,minimal,no,many,no
0,10512,moderate,yes,none,no
1,19807,minimal,yes,some,yes
0,26412,extensive,yes,some,yes
1,33569,moderate,yes,some,no
0,28801,moderate,no,none,yes
1,40422,moderate,yes,many,yes
1,16169,minimal,yes,some,no
1,63247,minimal,no,some,no
0,12552,extensive,yes,some,yes
0,15075,moderate,yes,none,no
0,11357,extensive,no,some,yes
1,44978,moderate,no,many,no
0,16094,moderate,yes,some,yes
1,36656,minimal,no,some,no
0,9124,extensive,yes,some,yes
0,20509,extensive,yes,some,yes
1,13335,moderate,no,none,yes
1,65084,minimal,no,none,no
1,57098,moderate,no,some,no
0,17624,extensive,yes,some,no
0,34841,extensive,yes,none,yes
0,20419,extensive,yes,some,no
0,12743,extensive,yes,some,no
0,40621,extensive,yes,some,yes
1,44603,minimal,yes,many,no
1,46800,minimal,yes,some,yes
0,22633,moderate,no,some,no
0,25081,moderate,yes,some,yes
1,28600,minimal,no,many,yes
0,27250,extensive,yes,some,yes
0,10193,minimal,yes,some,yes
0,44543,extensive,yes,many,no
0,43543,moderate,yes,some,yes
1,49494,extensive,yes,some,no
1,13499,extensive,no,many,yes
0,37386,extensive,yes,some,no
1,43198,minimal,yes,some,no
0,41979,moderate,no,some,no
0,22350,minimal,yes,none,no
1,37528,moderate,yes,none,yes
0,35169,minimal,yes,some,no
1,18071,minimal,yes,none,no
1,23062,moderate,no,some,no
1,35768,moderate,no,some,no
0,14317,minimal,yes,none,no
1,40699,extensive,yes,some,no
1,44883,minimal,yes,some,no
1,50392,moderate,no,some,no
1,24994,moderate,yes,some,no
0,24532,extensive,no,some,yes
0,37723,extensive,no,some,yes
1,50532,minimal,no,some,no
1,30841,extensive,yes,some,no
0,41266,moderate,yes,some,yes
1,21281,minimal,yes,none,no
0,24206,extensive,yes,some,yes
0,36646,moderate,yes,some,no
1,38456,moderate,yes,some,no
0,40369,moderate,yes,some,yes
0,8039,minimal,yes,some,no
0,20251,extensive,no,some,yes
0,28515,minimal,no,none,yes
0,7606,extensive,no,none,yes
1,20613,extensive,no,some,no
0,39764,extensive,yes,none,yes
1,30923,moderate,yes,some,yes
1,75237,minimal,no,some,yes
1,22362,minimal,yes,many,no
0,47046,moderate,yes,some,no
0,25083,moderate,no,some,yes
1,42943,minimal,yes,some,no
0,9234,extensive,yes,some,yes
0,14247,moderate,yes,many,yes
1,17246,minimal,no,many,no
0,15808,extensive,no,many,no
1,17673,minimal,no,many,yes
0,20316,minimal,yes,none,no
0,17805,moderate,no,some,yes
0,31282,extensive,no,none,yes
1,37312,minimal,no,some,no
1,23034,moderate,no,none,yes
0,50521,extensive,yes,some,yes
1,17274,extensive,yes,some,yes
1,58935,minimal,yes,some,no
0,42405,extensive,no,some,yes
0,24341,moderate,yes,none,no
0,21891,moderate,yes,some,yes
0,39840,extensive,yes,some,yes
1,23233,moderate,yes,some,no
1,73376,moderate,yes,many,yes
1,27754,minimal,no,some,no
0,5253,minimal,yes,none,yes
1,43847,minimal,yes,many,no
1,29849,moderate,no,many,no
0,37779,moderate,yes,none,no
0,13393,minimal,yes,some,no
1,14504,minimal,yes,some,no
0,14048,extensive,yes,some,no
0,21123,moderate,yes,none,yes
1,56055,moderate,yes,some,yes
1,51109,minimal,no,some,no
1,18734,extensive,yes,some,no
0,36959,extensive,yes,some,yes
1,38269,moderate,no,none,no
1,42090,minimal,yes,some,no
1,44418,minimal,yes,some,no
0,27343,minimal,yes,none,no
0,37812,extensive,no,some,yes
1,56545,minimal,yes,some,no
1,24620,moderate,no,some,no
0,42066,minimal,yes,some,no
0,33905,minimal,yes,some,no
1,17468,minimal,no,many,no
1,46157,moderate,no,many,yes
1,53814,minimal,yes,many,no
1,73033,extensive,yes,many,yes
1,36269,minimal,yes,none,no
0,18778,moderate,yes,some,no
0,19479,extensive,yes,some,no
0,31032,minimal,yes,some,no
1,12407,minimal,yes,many,no
0,42085,moderate,yes,none,yes
1,5793,moderate,no,many,yes
1,55312,extensive,yes,many,yes
1,26047,moderate,yes,many,no
1,31337,minimal,yes,none,no
0,39855,moderate,no,none,no
0,16523,moderate,no,some,no
0,25757,extensive,yes,none,yes
1,58573,minimal,no,none,no
0,20936,minimal,yes,some,yes
0,25919,moderate,yes,some,yes
0,46027,extensive,yes,none,yes
0,9626,extensive,yes,some,yes
0,18036,extensive,no,some,no
1,36902,minimal,no,many,yes
0,12963,extensive,yes,none,no
0,28837,minimal,yes,some,no
1,30709,minimal,no,some,no
1,41284,moderate,yes,none,yes
1,43473,minimal,no,many,no
0,25172,extensive,yes,none,yes
0,35475,minimal,yes,some,no
1,35626,extensive,no,some,no
1,34274,minimal,no,many,no
1,17347,minimal,no,none,no
1,49083,minimal,yes,none,yes
0,27549,extensive,no,none,no
1,32524,minimal,no,some,no
1,38465,moderate,no,some,no
1,56376,moderate,yes,many,yes
0,24051,extensive,yes,none,yes
0,35907,extensive,no,none,no
0,23411,moderate,yes,some,yes
0,11975,extensive,yes,many,yes
1,45569,minimal,no,none,yes
1,64666,minimal,yes,none,no
1,47710,moderate,yes,some,no
1,27774,moderate,no,some,yes
0,6500,extensive,yes,many,yes
0,21033,extensive,yes,some,yes
1,37469,extensive,yes,some,yes
0,31765,extensive,yes,many,yes
0,41436,moderate,no,some,yes
0,7965,moderate,no,some,no
1,15918,minimal,no,many,no
0,55315,extensive,yes,some,yes
1,16804,minimal,yes,many,no
0,17625,minimal,no,some,no
0,33762,minimal,no,many,no
1,19821,minimal,yes,some,yes
0,44633,extensive,yes,none,yes
1,38443,moderate,yes,some,yes
1,9642,minimal,no,none,no
1,32692,moderate,no,none,yes
1,41405,minimal,yes,some,yes
1,32254,moderate,yes,none,yes
1,26284,moderate,yes,none,yes
1,16325,moderate,no,some,no
0,20436,minimal,yes,some,no
1,14067,minimal,yes,some,no
0,9306,moderate,no,none,no
0,35998,extensive,no,none,yes
1,16314,minimal,yes,many,no
0,30397,extensive,no,none,yes
0,7763,moderate,no,many,no
1,32430,minimal,yes,some,no
0,50127,extensive,no,some,yes
1,22712,minimal,yes,many,yes
0,38704,extensive,yes,some,yes
0,32207,extensive,yes,some,no
0,40115,extensive,yes,some,yes
1,24617,moderate,yes,many,no
1,24226,minimal,no,some,no
0,47469,moderate,no,some,no
1,25074,minimal,yes,none,no
1,30120,extensive,yes,many,no
0,26698,extensive,yes,many,no
1,65173,moderate,no,none,no
0,20170,extensive,yes,none,yes
1,23239,minimal,no,many,yes
1,31511,extensive,no,many,yes
1,60140,minimal,no,some,no
1,32125,moderate,yes,some,no
0,28726,minimal,yes,none,no
1,39179,moderate,yes,some,no
0,26647,extensive,no,some,no
1,32331,moderate,yes,some,yes
1,45796,moderate,yes,some,yes
0,12881,moderate,no,many,no
1,31317,moderate,no,some,yes
1,16504,moderate,yes,some,no
1,36969,minimal,yes,many,no
1,21324,minimal,yes,none,no
1,53076,moderate,yes,many,yes
1,39485,minimal,no,many,no
1,54391,moderate,yes,many,yes
0,4231,extensive,no,none,yes
1,41441,minimal,no,many,no
1,42222,extensive,no,many,no
0,19996,extensive,yes,some,yes
1,31217,moderate,no,some,yes
1,38650,extensive,yes,many,yes
1,18967,minimal,yes,some,no
0,20194,minimal,no,some,no
0,7280,extensive,no,some,yes
1,40393,extensive,no,many,yes
0,2831,moderate,yes,some,yes
1,11373,moderate,yes,many,yes
0,37873,extensive,no,some,yes
1,31294,moderate,yes,none,no
1,19202,minimal,yes,none,no
1,19334,minimal,yes,none,yes
1,59689,minimal,yes,some,no
1,35425,moderate,no,none,yes
1,58790,minimal,yes,many,no
0,6375,moderate,yes,many,no
0,15106,extensive,yes,some,yes
1,36908,minimal,yes,none,no
1,43760,minimal,no,some,no
1,26057,moderate,yes,many,no
0,11931,moderate,yes,many,no
1,33012,moderate,yes,many,no
1,48273,extensive,no,many,yes
1,29911,extensive,yes,some,no
0,25512,moderate,yes,none,no
1,45393,minimal,yes,some,no
0,12082,moderate,yes,some,yes
1,62908,moderate,yes,many,yes
1,36300,moderate,no,some,yes
0,11290,moderate,no,some,no
1,41304,minimal,no,some,yes
0,65964,extensive,yes,none,yes
1,26488,moderate,no,many,no
1,12181,moderate,no,many,yes
0,37477,extensive,yes,none,yes
0,18503,extensive,yes,some,yes
0,46567,moderate,yes,some,no
1,30189,moderate,no,some,no
0,39635,extensive,yes,some,yes
0,23065,minimal,no,none,yes
0,28864,extensive,no,none,yes
0,28723,minimal,yes,many,no
1,44296,minimal,no,some,yes
1,44728,minimal,no,many,no
0,46906,moderate,yes,some,yes
1,9906,moderate,yes,some,no
1,10071,moderate,yes,some,no
1,29930,extensive,yes,none,yes
0,32066,extensive,yes,many,no
0,7469,moderate,no,some,yes
0,8616,extensive,no,none,yes
1,44011,minimal,yes,none,no
1,38687,minimal,no,some,no
1,21747,minimal,yes,some,no
0,20417,extensive,yes,some,yes
0,18095,extensive,no,none,yes
1,45107,moderate,yes,many,no
0,24013,extensive,yes,some,no
0,24945,minimal,no,some,no
1,27328,moderate,no,some,yes
1,51238,extensive,yes,some,yes
0,11659,extensive,no,some,no
0,12842,extensive,no,some,yes
0,19056,extensive,no,some,yes
1,16875,extensive,no,none,yes
0,14506,extensive,yes,some,yes
1,38133,minimal,yes,some,no
0,24162,moderate,yes,some,yes
1,16140,minimal,yes,some,no
0,11960,moderate,yes,some,yes
0,20199,minimal,yes,some,no
0,29217,moderate,yes,some,no
1,44504,minimal,yes,many,no
0,27555,extensive,yes,many,yes
1,24168,minimal,yes,many,no
0,18133,extensive,yes,some,no
0,13983,moderate,yes,none,yes
0,16357,extensive,yes,some,yes
1,30569,moderate,no,many,no
0,8229,minimal,no,some,no
0,9222,moderate,no,none,yes
0,3674,moderate,no,none,yes
0,30695,extensive,yes,some,yes
0,12047,moderate,no,none,no
0,17307,minimal,yes,some,no
0,14431,moderate,yes,some,yes
0,50872,extensive,yes,some,yes
1,10718,minimal,yes,none,yes
0,12494,extensive,yes,some,yes
0,40096,extensive,yes,some,yes
0,16329,moderate,no,none,yes
0,21312,extensive,no,some,no
0,22520,extensive,no,some,yes
1,38862,minimal,yes,none,no
1,44355,minimal,no,some,no
0,48080,minimal,no,none,yes
0,13596,moderate,no,some,yes
0,33760,extensive,yes,none,yes
1,35353,minimal,yes,many,yes
0,32310,moderate,no,none,no
0,52700,extensive,no,none,no
1,43670,minimal,yes,some,no
0,35585,minimal,no,none,no
0,32969,extensive,no,many,no
0,23472,moderate,yes,none,yes
1,40367,moderate,yes,none,no
0,16253,extensive,no,some,yes
1,36194,minimal,yes,many,no
1,22816,extensive,yes,many,no
1,12600,moderate,yes,many,no
1,44207,extensive,no,some,no
0,34843,moderate,yes,some,no
1,30038,minimal,no,none,no
0,59256,moderate,no,none,no
1,30400,moderate,no,many,no
0,23613,moderate,yes,some,no
0,8678,extensive,no,none,yes
0,62729,extensive,no,none,yes
1,10535,moderate,yes,none,no
1,36406,minimal,no,none,no
0,45522,extensive,no,none,no
1,50698,minimal,no,many,no
0,12848,extensive,yes,some,yes
1,30443,moderate,no,some,yes
1,35671,moderate,no,many,yes
1,66918,moderate,no,none,no
0,17505,minimal,no,some,no
1,58264,minimal,no,none,no
0,23859,extensive,yes,some,no
1,41029,minimal,no,some,no
0,19478,extensive,yes,many,yes
1,39375,minimal,yes,many,no
1,17059,moderate,yes,many,yes
1,21685,minimal,yes,some,yes
1,40835,extensive,yes,some,yes
0,4882,minimal,no,none,no
1,36228,minimal,no,some,no
0,34386,extensive,yes,some,yes
1,17273,extensive,no,many,no
0,5349,minimal,yes,none,yes
1,16596,minimal,yes,some,yes
0,44096,extensive,yes,many,yes
0,8320,minimal,yes,many,yes
0,43613,extensive,yes,none,no
1,53288,moderate,no,many,no
0,16125,extensive,no,none,yes
1,14047,minimal,yes,some,no
0,4073,minimal,no,some,yes
0,21163,minimal,no,some,no
0,17664,minimal,yes,some,no
0,38088,extensive,no,some,no
0,20455,extensive,yes,none,yes
1,34706,moderate,yes,some,yes
0,18803,minimal,yes,some,yes
0,38612,moderate,yes,some,no
1,16481,minimal,no,some,no
1,23593,minimal,yes,many,no
1,58986,moderate,no,some,yes
0,6606,extensive,no,some,no
0,9313,extensive,yes,some,yes
1,45647,minimal,yes,many,no
1,28058,extensive,yes,many,yes
1,22046,extensive,yes,many,yes
1,59818,minimal,yes,some,yes
0,37369,moderate,no,none,yes
1,24757,extensive,yes,many,yes
0,37444,extensive,yes,some,no
0,4466,minimal,yes,some,no
0,8542,moderate,yes,some,yes
0,42497,extensive,no,many,no
0,18310,minimal,yes,none,no
0,23402,extensive,no,some,yes
0,32336,minimal,yes,none,yes
0,28853,extensive,yes,some,yes
1,20719,minimal,yes,many,no
