FError,LOC,XP,foosball,Partays,B$+
0,32234,moderate,yes,some,yes
0,26138,extensive,no,some,yes
0,12104,minimal,yes,none,no
0,9196,extensive,yes,some,yes
1,7724,moderate,yes,none,no
0,13625,extensive,yes,some,no
0,12039,extensive,yes,none,no
0,30272,extensive,yes,none,yes
0,53935,minimal,no,some,no
0,13880,minimal,yes,some,no
1,14075,moderate,yes,many,yes
0,34995,extensive,yes,some,yes
1,36421,minimal,yes,many,no
1,28640,moderate,no,many,yes
1,12579,moderate,no,some,yes
0,15493,minimal,yes,some,no
0,22022,moderate,yes,none,no
1,30978,minimal,no,none,no
0,42881,extensive,no,none,yes
0,10482,moderate,no,none,no
0,8537,moderate,no,none,yes
0,35828,minimal,no,some,no
0,13168,moderate,yes,some,no
0,13760,moderate,yes,none,yes
1,27285,minimal,yes,some,no
0,32824,moderate,yes,none,yes
1,31758,minimal,no,some,yes
1,46462,extensive,no,none,yes
1,26602,moderate,no,some,yes
1,22355,moderate,yes,none,yes
0,7285,extensive,no,some,yes
0,15349,moderate,yes,none,yes
1,25960,moderate,yes,some,yes
1,39123,minimal,yes,some,no
1,43969,moderate,no,many,no
1,35641,moderate,yes,many,yes
0,67142,moderate,no,some,yes
1,58767,extensive,no,many,no
0,9991,extensive,no,some,yes
1,17865,minimal,yes,none,no
0,14020,extensive,no,some,yes
0,9765,extensive,no,none,yes
0,9132,moderate,yes,some,yes
0,26446,minimal,no,none,yes
0,6893,extensive,yes,none,yes
1,9345,moderate,yes,many,no
0,19168,minimal,no,some,no
1,45453,moderate,yes,none,yes
0,8293,moderate,yes,some,yes
0,19598,extensive,yes,none,yes
0,16690,extensive,yes,some,yes
0,23388,minimal,yes,none,no
1,28350,minimal,no,some,yes
0,14666,extensive,no,some,yes
1,39528,minimal,yes,some,no
0,33224,minimal,yes,none,yes
1,31158,moderate,no,many,no
0,3257,extensive,yes,none,no
0,32107,moderate,no,some,yes
0,23650,extensive,yes,some,no
1,50854,minimal,yes,some,no
1,69108,moderate,yes,some,no
0,41620,moderate,yes,none,yes
1,20242,minimal,yes,many,yes
1,10955,minimal,no,many,no
0,9177,extensive,yes,some,yes
0,36727,extensive,no,some,yes
1,39370,moderate,yes,many,yes
0,22361,moderate,yes,some,no
1,17201,moderate,no,some,no
1,53783,minimal,yes,none,yes
0,13932,minimal,yes,none,no
0,33933,extensive,no,none,no
0,21231,extensive,yes,none,no
1,27752,minimal,yes,many,yes
1,22379,moderate,yes,none,no
0,11237,moderate,no,some,yes
1,78117,minimal,yes,none,yes
1,44498,moderate,yes,many,no
1,55018,minimal,yes,some,no
1,5269,minimal,yes,many,no
0,28166,moderate,yes,some,no
0,17310,extensive,yes,many,yes
0,12467,extensive,yes,some,yes
0,17206,moderate,no,some,yes
1,36046,moderate,yes,some,yes
0,13436,moderate,yes,many,no
1,32256,minimal,no,some,yes
1,21064,moderate,yes,some,yes
1,20812,extensive,yes,none,yes
0,17978,minimal,yes,none,yes
1,63216,extensive,yes,none,yes
0,17679,extensive,no,none,yes
1,41591,minimal,yes,some,no
0,15332,minimal,yes,some,no
1,29673,minimal,yes,some,yes
0,62065,extensive,yes,some,no
0,7067,extensive,yes,some,no
0,43330,moderate,yes,some,yes
0,38476,extensive,no,many,yes
0,27449,extensive,yes,some,no
0,28548,minimal,yes,some,yes
1,26010,minimal,yes,many,no
1,36994,minimal,yes,many,no
0,7878,minimal,yes,some,no
0,10006,extensive,yes,many,yes
0,16823,extensive,no,some,yes
1,40155,moderate,no,some,no
1,50472,minimal,no,many,no
0,35761,minimal,yes,none,yes
0,29901,extensive,yes,some,yes
0,61543,moderate,no,some,no
0,29561,moderate,no,some,no
0,35382,moderate,yes,many,yes
1,19832,moderate,yes,many,no
0,37408,extensive,yes,some,yes
1,34839,moderate,yes,none,yes
0,31568,extensive,yes,some,yes
0,49254,extensive,no,some,yes
1,6539,minimal,no,many,yes
0,23776,extensive,yes,some,yes
0,17548,extensive,no,some,yes
1,34128,moderate,yes,some,yes
0,17614,extensive,yes,many,no
1,38805,minimal,yes,some,no
0,20651,minimal,no,some,no
0,20156,minimal,yes,many,no
0,6877,moderate,yes,none,yes
1,19527,moderate,yes,some,no
0,25692,moderate,yes,none,no
1,9608,minimal,yes,many,no
1,25128,minimal,yes,none,no
0,44860,extensive,no,some,no
0,7427,minimal,yes,many,yes
1,38895,moderate,no,many,no
0,35934,extensive,yes,some,yes
0,17660,moderate,yes,some,yes
0,27728,moderate,yes,some,yes
1,66932,minimal,no,many,no
1,50840,moderate,yes,some,yes
1,37708,minimal,no,some,no
1,22534,minimal,no,some,no
0,38246,moderate,no,some,no
0,48952,extensive,no,some,yes
1,25038,extensive,yes,some,yes
0,30034,minimal,yes,some,no
0,4686,minimal,no,none,yes
1,22703,minimal,yes,some,no
0,25087,minimal,no,some,no
1,34515,moderate,no,some,no
1,76923,minimal,yes,none,no
0,69565,extensive,yes,many,yes
1,64802,extensive,yes,none,yes
0,8485,moderate,yes,some,no
0,20634,moderate,no,none,yes
0,42198,moderate,yes,some,yes
0,23190,extensive,yes,many,no
1,20139,moderate,no,many,yes
1,50058,minimal,no,some,yes
1,88433,minimal,yes,none,no
0,23137,extensive,yes,some,no
0,47820,extensive,yes,some,yes
1,22571,extensive,yes,many,no
0,35109,extensive,yes,none,yes
0,13162,moderate,yes,none,yes
1,42079,minimal,no,some,no
0,27866,extensive,no,some,no
1,8157,minimal,no,some,yes
0,30770,minimal,no,none,no
0,24070,moderate,yes,some,yes
0,12765,extensive,yes,some,yes
0,5365,minimal,yes,some,no
1,15299,moderate,no,many,yes
0,12153,minimal,yes,many,no
1,16225,extensive,yes,none,no
1,43300,moderate,no,none,yes
1,40502,minimal,no,none,yes
0,44666,minimal,yes,none,no
1,61818,moderate,yes,some,yes
1,39366,moderate,yes,many,no
1,27083,extensive,yes,some,yes
0,25062,minimal,no,some,yes
0,23529,extensive,no,some,no
0,44096,extensive,no,none,yes
0,15792,minimal,yes,none,no
0,21296,minimal,no,none,no
0,34850,minimal,no,some,yes
1,48881,minimal,yes,some,no
0,32505,extensive,no,none,yes
1,11443,moderate,no,some,yes
0,28286,extensive,no,some,yes
1,70868,moderate,no,some,no
1,39659,moderate,yes,many,yes
1,23971,extensive,yes,none,yes
0,12640,minimal,no,some,no
0,18777,extensive,no,some,yes
0,7586,extensive,no,some,yes
1,21601,minimal,no,none,yes
1,27270,minimal,yes,none,no
0,18350,minimal,yes,some,no
0,14830,moderate,no,some,yes
0,34304,moderate,yes,some,yes
0,6480,moderate,yes,none,no
0,29947,moderate,yes,some,no
1,34956,moderate,yes,none,no
1,35924,moderate,yes,many,no
1,47711,minimal,no,some,yes
1,61138,minimal,yes,some,no
1,42974,minimal,yes,some,no
0,21249,extensive,yes,some,no
1,43824,extensive,no,none,yes
1,24940,minimal,no,some,no
1,36680,moderate,no,some,no
1,36653,moderate,yes,many,no
0,20420,extensive,no,none,no
0,7966,extensive,no,none,yes
1,4425,moderate,yes,none,no
1,22544,moderate,yes,none,no
0,29717,extensive,yes,none,yes
0,69889,extensive,no,some,yes
0,30252,moderate,no,none,no
0,30631,extensive,yes,many,yes
1,21304,minimal,no,none,yes
1,60141,minimal,yes,some,no
0,8378,minimal,yes,none,no
0,24195,extensive,yes,none,yes
1,38181,minimal,yes,none,no
1,36647,moderate,yes,some,no
0,25038,moderate,yes,some,yes
0,13501,extensive,no,none,no
1,27838,minimal,no,many,no
1,11640,extensive,no,some,yes
1,45341,minimal,no,none,no
0,25759,extensive,yes,some,no
0,49185,extensive,no,some,yes
0,25521,minimal,yes,some,yes
0,51765,extensive,yes,some,yes
1,54052,moderate,no,some,yes
1,9892,minimal,yes,some,no
1,31359,minimal,no,some,no
1,50681,minimal,no,some,no
1,33321,minimal,yes,some,no
1,43598,moderate,yes,some,no
1,23858,minimal,yes,some,no
0,19745,extensive,yes,some,yes
0,17636,extensive,yes,some,no
0,26594,minimal,no,none,no
0,51902,extensive,yes,none,yes
1,56516,moderate,yes,none,yes
1,38855,minimal,yes,none,no
0,17003,extensive,yes,many,yes
1,9912,extensive,no,none,no
1,56018,moderate,no,none,no
1,16531,moderate,yes,none,yes
0,20870,extensive,yes,none,yes
0,13463,extensive,yes,some,no
0,14550,extensive,yes,some,yes
1,44511,extensive,no,many,no
0,24233,moderate,no,none,no
1,31792,extensive,yes,none,yes
0,22892,extensive,yes,some,no
1,26426,minimal,yes,many,no
0,30350,moderate,no,none,yes
1,17588,extensive,yes,some,yes
0,23576,extensive,no,none,yes
1,40176,minimal,no,none,no
0,10521,extensive,no,none,yes
1,37167,moderate,yes,some,yes
0,35055,minimal,no,many,no
0,15003,moderate,yes,many,no
0,47060,extensive,no,none,yes
1,59406,minimal,yes,some,no
1,31201,moderate,no,some,no
1,61492,moderate,yes,many,yes
1,36090,moderate,yes,none,yes
0,7251,moderate,no,some,no
0,11598,moderate,no,some,no
0,35250,moderate,yes,none,yes
0,41161,extensive,no,many,yes
1,14682,minimal,yes,some,yes
1,49967,minimal,yes,many,no
1,41909,minimal,yes,some,no
1,45002,minimal,no,none,no
1,45933,minimal,yes,none,yes
1,4011,moderate,yes,none,no
0,14345,extensive,yes,some,no
1,27152,minimal,no,many,no
1,22102,minimal,no,none,no
1,78991,moderate,no,none,yes
0,17515,extensive,yes,some,yes
0,28585,extensive,no,none,no
1,24503,moderate,yes,many,yes
1,16728,minimal,yes,none,no
1,45103,extensive,yes,many,yes
0,24466,moderate,yes,some,yes
0,51673,extensive,yes,some,yes
1,38707,moderate,yes,some,yes
1,4369,minimal,yes,many,no
0,8331,minimal,no,none,no
0,9340,moderate,yes,none,yes
0,25386,extensive,yes,some,no
1,21429,moderate,yes,some,no
1,55669,moderate,no,many,yes
1,50061,moderate,no,some,no
1,57270,extensive,no,many,yes
0,25537,extensive,yes,many,yes
0,23176,moderate,no,some,no
0,16078,minimal,yes,none,yes
1,31831,extensive,no,none,no
1,15076,minimal,yes,some,yes
1,21054,minimal,yes,none,no
1,20628,minimal,no,some,no
0,30987,extensive,no,none,yes
0,24079,moderate,yes,some,no
1,30716,moderate,yes,some,no
1,44002,extensive,yes,some,yes
1,22302,minimal,no,some,no
0,42696,moderate,yes,many,yes
0,22354,minimal,no,some,no
1,46770,minimal,no,many,no
1,31304,moderate,no,many,no
0,18269,minimal,yes,none,no
1,37164,minimal,no,some,no
0,18918,moderate,yes,none,no
0,15013,extensive,yes,some,yes
1,54046,extensive,yes,some,no
1,23157,minimal,no,many,no
1,38575,minimal,yes,none,no
1,14402,minimal,no,some,no
0,20869,extensive,yes,some,yes
0,16296,minimal,yes,some,no
0,5925,extensive,yes,some,no
1,47518,minimal,no,some,no
1,39962,minimal,yes,none,no
0,17490,moderate,no,some,yes
0,31361,extensive,no,some,yes
0,20064,minimal,no,none,no
1,55830,extensive,yes,some,no
1,39436,minimal,no,some,no
1,55953,minimal,yes,many,no
0,11793,extensive,no,some,no
1,26444,moderate,no,many,yes
0,18637,moderate,no,some,no
1,55796,minimal,no,none,no
0,26576,moderate,yes,many,yes
1,50811,extensive,yes,none,no
0,30816,minimal,yes,some,no
0,24661,moderate,yes,some,yes
0,18030,moderate,yes,some,yes
0,17054,extensive,no,some,yes
1,46935,minimal,yes,many,no
1,27957,minimal,no,some,no
0,22247,extensive,no,none,no
1,26730,minimal,yes,some,no
0,21497,extensive,yes,some,no
0,16861,moderate,no,some,no
1,30198,minimal,yes,none,no
0,19356,extensive,yes,some,yes
1,19807,moderate,no,many,no
1,21656,minimal,yes,none,no
0,35251,extensive,no,some,no
0,19615,moderate,no,some,no
0,19617,extensive,no,none,yes
0,19888,extensive,yes,some,yes
0,34561,extensive,yes,none,yes
1,56116,extensive,no,some,yes
0,12195,moderate,no,some,no
1,11392,moderate,yes,many,yes
1,62508,minimal,yes,some,yes
0,25260,moderate,yes,some,no
1,25919,moderate,yes,none,no
0,26562,minimal,no,some,no
0,10106,extensive,yes,none,yes
1,30221,minimal,no,none,yes
0,25108,extensive,yes,some,yes
0,49813,extensive,no,some,yes
0,12994,extensive,yes,some,yes
0,24524,minimal,yes,none,no
0,24244,moderate,no,some,no
1,13638,minimal,no,none,no
1,60213,moderate,yes,some,no
0,61933,extensive,no,none,yes
1,13601,minimal,no,some,no
1,41281,minimal,no,some,no
0,27082,moderate,no,some,yes
1,48237,moderate,yes,many,no
0,20008,extensive,no,some,yes
0,28021,extensive,yes,none,no
0,24679,moderate,yes,some,yes
0,40055,moderate,yes,some,no
1,46741,moderate,yes,some,yes
1,35575,moderate,no,none,no
0,12723,moderate,yes,none,yes
1,37373,minimal,yes,some,no
1,36333,minimal,no,many,yes
1,53661,moderate,yes,some,yes
0,45259,moderate,yes,none,yes
1,50705,minimal,no,some,no
1,24813,minimal,no,some,yes
0,7295,minimal,yes,some,no
1,61504,minimal,yes,some,yes
1,74675,moderate,yes,some,yes
0,57107,moderate,yes,some,no
0,31600,moderate,no,none,yes
0,37127,moderate,yes,none,no
1,55820,moderate,no,many,yes
0,14091,minimal,no,some,yes
0,15755,extensive,yes,none,yes
1,55212,minimal,no,some,no
0,19911,moderate,no,some,no
0,30024,minimal,yes,some,yes
1,45673,minimal,no,some,no
0,22360,extensive,yes,none,yes
1,38647,moderate,yes,none,no
1,30633,minimal,yes,some,yes
0,10567,moderate,no,some,yes
0,41241,extensive,yes,some,yes
1,34215,moderate,yes,many,no
1,36918,moderate,no,many,yes
0,55579,extensive,yes,none,yes
1,14480,minimal,no,many,no
1,26443,moderate,yes,some,yes
1,23778,minimal,no,some,no
0,10877,extensive,yes,some,no
0,12501,extensive,yes,none,yes
1,24074,minimal,yes,many,no
0,38945,extensive,yes,none,no
1,17628,moderate,no,none,yes
0,22361,moderate,yes,some,yes
1,39989,minimal,no,some,yes
1,20259,moderate,yes,many,no
1,14435,minimal,no,some,no
0,16230,extensive,yes,some,yes
0,32540,extensive,yes,some,no
1,23798,minimal,yes,some,no
1,30478,minimal,no,many,yes
1,33297,minimal,yes,some,no
0,38557,extensive,yes,some,no
0,24488,minimal,yes,some,yes
0,5169,moderate,no,many,yes
1,15801,minimal,yes,none,yes
0,15697,minimal,yes,some,yes
1,29970,moderate,no,some,yes
0,11966,extensive,yes,some,yes
1,38616,minimal,yes,some,no
0,29621,extensive,yes,some,yes
0,31667,moderate,yes,none,yes
1,31211,minimal,yes,none,no
1,49025,minimal,yes,some,no
1,54399,minimal,yes,some,no
0,16761,extensive,yes,some,no
1,27248,moderate,yes,many,no
1,19902,moderate,no,some,no
0,35475,extensive,yes,none,yes
1,37048,moderate,yes,some,no
1,49650,moderate,no,some,yes
1,53552,minimal,yes,some,no
1,13395,moderate,no,many,no
0,58298,extensive,no,some,yes
1,41536,minimal,no,none,no
1,22697,minimal,yes,some,no
1,30672,moderate,yes,many,yes
0,36866,extensive,no,many,yes
1,33761,minimal,yes,some,no
0,13559,extensive,yes,some,yes
1,19667,moderate,yes,none,no
0,12968,moderate,yes,many,no
0,26428,moderate,no,some,yes
1,54401,extensive,no,many,yes
1,28204,moderate,no,some,no
1,48299,minimal,yes,some,no
1,14328,minimal,yes,many,no
0,15413,minimal,no,some,yes
1,25452,minimal,yes,some,no
0,4629,extensive,yes,none,yes
0,22558,extensive,yes,many,yes
1,47284,minimal,yes,some,no
0,24120,extensive,no,some,yes
1,45324,minimal,no,many,no
0,20158,moderate,yes,none,no
0,42866,extensive,yes,none,yes
0,24788,extensive,yes,some,yes
1,52649,minimal,no,many,no
0,21300,extensive,yes,none,yes
0,44069,extensive,yes,some,yes
1,36017,minimal,yes,some,no
0,18298,extensive,no,some,yes
0,12835,minimal,yes,some,no
0,26567,extensive,yes,some,yes
0,27692,extensive,no,some,yes
0,3358,extensive,yes,some,yes
1,68943,moderate,yes,none,no
1,39380,extensive,yes,some,yes
0,26821,extensive,yes,some,yes
1,50415,moderate,no,some,no
1,57334,moderate,yes,some,no
0,28976,minimal,yes,some,no
1,12835,minimal,no,some,yes
1,22995,moderate,no,some,yes
0,22011,extensive,no,some,yes
0,12157,extensive,yes,some,yes
0,6205,moderate,yes,some,no
0,28543,minimal,no,some,no
0,41628,extensive,no,none,yes
1,31959,extensive,no,many,no
0,7494,minimal,yes,many,no
1,32663,extensive,yes,many,yes
0,9962,moderate,yes,many,yes
0,27376,minimal,yes,many,no
0,50564,minimal,no,some,yes
0,24989,extensive,yes,none,no
1,34183,minimal,yes,none,no
0,24598,extensive,yes,some,yes
1,34285,extensive,no,many,yes
1,26991,minimal,yes,some,no
0,46233,moderate,yes,none,yes
1,40272,minimal,yes,none,no
0,30998,minimal,yes,some,no
0,4992,minimal,yes,some,no
1,62334,extensive,no,many,no
1,29845,minimal,yes,some,yes
1,36230,moderate,yes,some,no
1,67141,minimal,yes,many,no
1,32921,moderate,yes,none,no
0,46464,moderate,yes,none,no
0,25551,moderate,yes,some,no
0,64125,extensive,no,none,yes
0,51541,extensive,yes,some,yes
1,29700,extensive,no,many,yes
1,25742,minimal,yes,some,no
1,5913,minimal,no,some,no
0,33108,extensive,no,none,yes
0,48169,extensive,yes,some,yes
1,67205,moderate,no,some,yes
0,28640,moderate,yes,some,yes
1,24404,moderate,no,some,yes
0,22493,extensive,no,some,yes
1,16014,minimal,yes,many,no
1,64446,extensive,yes,none,no
1,22133,minimal,no,many,no
1,39650,minimal,no,some,no
0,16301,extensive,yes,none,yes
0,27918,moderate,no,none,no
1,21261,moderate,yes,none,no
1,53889,extensive,yes,some,yes
0,40399,minimal,yes,some,no
0,22768,extensive,yes,none,yes
0,20754,moderate,no,some,no
0,13333,extensive,no,none,yes
0,10134,extensive,yes,many,yes
1,27946,moderate,yes,some,yes
1,33538,minimal,yes,none,no
1,42374,moderate,no,many,yes
1,30225,moderate,no,some,no
0,35927,extensive,yes,none,no
0,39091,extensive,no,some,no
0,24050,moderate,no,many,no
0,32356,extensive,no,none,yes
0,19913,moderate,yes,none,yes
1,60083,extensive,no,many,yes
0,29942,extensive,no,some,yes
0,40928,moderate,yes,none,yes
1,8669,minimal,yes,many,no
0,37302,extensive,no,none,yes
1,9426,moderate,no,none,no
1,38619,minimal,yes,none,no
0,26891,extensive,no,many,yes
0,18973,extensive,no,none,no
0,19581,moderate,yes,some,yes
1,5774,minimal,yes,none,no
1,50501,moderate,yes,some,yes
0,20372,moderate,yes,some,no
1,4758,minimal,yes,many,no
0,18897,extensive,no,some,no
1,60220,extensive,no,some,no
1,8611,moderate,yes,many,no
1,30755,moderate,no,some,no
0,20389,minimal,no,some,no
0,13694,extensive,yes,many,no
1,36252,extensive,no,some,yes
1,46898,moderate,no,some,yes
0,25058,extensive,yes,many,yes
0,55420,extensive,no,none,yes
0,25846,extensive,no,some,yes
0,6768,minimal,yes,none,no
1,46655,minimal,no,none,no
1,29899,moderate,yes,some,no
1,23717,extensive,yes,none,yes
0,25682,extensive,yes,some,yes
0,29641,extensive,yes,none,yes
1,44313,moderate,no,none,yes
0,26379,minimal,yes,some,no
0,24474,moderate,no,some,yes
1,24549,moderate,yes,none,no
1,29401,extensive,no,none,no
0,18425,moderate,yes,some,no
0,28871,moderate,yes,none,yes
1,18941,minimal,yes,none,no
0,64819,extensive,yes,none,yes
1,18488,moderate,yes,many,yes
0,41309,extensive,yes,some,yes
1,10337,moderate,yes,none,yes
0,40836,minimal,yes,none,no
0,42599,extensive,yes,some,yes
0,22149,extensive,yes,some,yes
0,34929,moderate,yes,some,no
0,26610,extensive,yes,none,yes
0,11053,moderate,yes,none,no
0,11038,extensive,yes,some,yes
0,9378,extensive,no,some,yes
0,35000,extensive,no,many,yes
0,22125,moderate,yes,some,yes
0,14026,extensive,yes,some,yes
1,38448,minimal,yes,some,no
1,34984,minimal,yes,many,yes
0,18798,extensive,yes,some,yes
1,37971,minimal,no,none,yes
1,18770,moderate,yes,none,yes
1,24796,extensive,no,many,yes
0,9411,moderate,no,many,no
0,19998,minimal,no,none,no
0,35294,extensive,yes,many,yes
0,28261,extensive,no,some,no
0,34995,extensive,yes,some,yes
0,20981,extensive,yes,some,no
0,18932,extensive,no,some,no
0,37314,extensive,yes,many,no
0,53614,moderate,yes,some,no
0,15262,moderate,yes,some,yes
0,14294,moderate,yes,none,no
0,37699,extensive,yes,some,yes
0,36496,extensive,yes,some,yes
1,17005,moderate,yes,many,yes
1,45582,extensive,yes,none,yes
1,9930,extensive,yes,many,no
0,8643,minimal,no,some,yes
1,62105,minimal,no,some,no
0,8921,minimal,yes,some,no
1,9996,moderate,yes,many,yes
0,35286,extensive,yes,many,no
1,21497,moderate,yes,many,yes
1,30749,moderate,yes,some,yes
0,28812,extensive,yes,some,yes
0,34478,extensive,no,none,yes
0,13400,extensive,yes,many,yes
0,19545,moderate,yes,some,yes
0,18300,moderate,yes,some,no
0,31470,extensive,yes,some,yes
0,17084,extensive,yes,some,yes
0,5260,minimal,yes,none,no
0,29310,moderate,no,many,yes
0,16821,extensive,yes,none,yes
0,16770,moderate,yes,many,no
1,35727,moderate,yes,many,no
0,9233,minimal,no,some,yes
0,51014,extensive,yes,some,yes
0,31955,minimal,yes,some,no
1,36601,extensive,yes,some,yes
1,34543,moderate,yes,many,no
1,32903,minimal,yes,some,no
1,39641,moderate,yes,some,no
0,4223,minimal,yes,some,no
0,10538,moderate,yes,many,yes
0,21773,moderate,yes,some,no
1,38356,minimal,no,none,no
0,22825,extensive,yes,some,yes
1,34374,moderate,no,some,no
1,36952,moderate,yes,many,yes
1,61248,minimal,yes,some,no
0,10325,extensive,no,some,yes
1,22974,moderate,yes,some,no
0,9347,extensive,yes,many,yes
1,56672,moderate,yes,none,yes
0,36098,moderate,yes,some,yes
1,22140,extensive,yes,many,yes
1,53238,minimal,yes,some,no
1,50750,minimal,yes,none,no
0,9771,minimal,no,some,no
0,6989,moderate,yes,some,yes
0,13700,extensive,yes,none,yes
1,44850,minimal,no,many,no
1,64853,minimal,yes,some,no
0,25013,moderate,no,none,no
