FError,LOC,XP,foosball,Partays,B$+
0,28165,extensive,yes,some,no
0,13147,extensive,yes,many,yes
1,57221,moderate,yes,some,no
1,44554,moderate,no,many,no
0,26794,extensive,no,some,yes
0,18708,extensive,no,many,yes
0,23057,extensive,yes,some,yes
0,57002,extensive,no,none,yes
1,11917,moderate,yes,many,yes
1,59670,moderate,no,none,no
1,14484,minimal,yes,some,no
1,15248,minimal,yes,many,no
1,19302,minimal,yes,none,no
1,23406,moderate,yes,some,yes
1,27883,minimal,no,some,yes
0,13916,moderate,yes,some,no
1,50915,minimal,no,some,no
1,33259,minimal,no,many,yes
0,20261,extensive,yes,none,yes
0,11754,moderate,yes,some,no
0,13337,moderate,no,none,no
1,33199,moderate,yes,none,no
1,82553,extensive,no,some,no
0,31062,minimal,yes,some,no
0,21096,moderate,no,many,yes
0,26258,moderate,no,some,no
0,37639,moderate,yes,some,yes
0,39880,moderate,yes,some,yes
1,32569,moderate,yes,none,yes
1,31657,moderate,no,some,yes
0,18610,extensive,yes,some,no
1,36954,moderate,no,none,no
0,37554,extensive,no,some,no
0,40812,extensive,yes,none,yes
1,51210,moderate,yes,some,yes
0,20388,minimal,yes,some,no
1,47893,extensive,yes,many,yes
0,14285,extensive,no,some,yes
0,26941,extensive,no,many,no
0,44831,extensive,yes,none,yes
0,17852,extensive,yes,some,yes
0,29641,extensive,yes,some,yes
0,21198,moderate,yes,some,no
1,25227,moderate,yes,none,yes
1,69650,minimal,yes,some,no
1,33644,moderate,no,some,no
1,26231,minimal,yes,some,no
0,35927,minimal,no,none,no
0,19816,extensive,yes,none,yes
0,21987,extensive,no,some,yes
0,41403,extensive,yes,some,yes
0,67916,extensive,no,some,yes
1,33904,minimal,no,many,no
0,51020,extensive,no,many,yes
0,17870,extensive,no,none,no
0,51554,extensive,yes,some,yes
1,8047,moderate,no,many,no
0,8855,minimal,yes,some,yes
0,26053,minimal,no,some,no
0,37584,minimal,yes,none,yes
0,20959,extensive,no,many,yes
1,46517,moderate,no,some,yes
0,36856,extensive,no,none,yes
1,10490,extensive,no,many,yes
0,12693,minimal,yes,some,no
1,17640,moderate,yes,none,no
0,16962,extensive,no,some,yes
1,57520,moderate,yes,some,no
1,64653,extensive,yes,some,yes
0,33360,extensive,no,none,no
0,22604,extensive,no,some,yes
1,24290,minimal,no,none,no
1,33517,moderate,no,none,yes
1,50456,moderate,yes,some,no
1,46159,moderate,yes,some,yes
0,41636,moderate,yes,none,no
0,33131,extensive,yes,none,no
0,36973,extensive,no,none,yes
1,24980,minimal,no,many,no
0,13565,minimal,yes,some,yes
1,29125,minimal,yes,many,no
1,51923,moderate,yes,none,yes
1,8473,moderate,no,some,no
1,9216,minimal,yes,some,no
0,38286,moderate,yes,some,no
1,21282,moderate,no,none,yes
0,37724,extensive,yes,none,yes
0,20839,minimal,no,none,no
1,36891,minimal,no,many,no
0,33195,extensive,yes,some,no
0,12998,moderate,yes,many,yes
0,14706,extensive,no,none,no
1,32112,minimal,yes,some,no
1,25866,minimal,no,many,no
1,49451,minimal,yes,many,no
0,27298,extensive,yes,some,yes
1,37133,extensive,yes,many,no
1,54008,extensive,no,some,yes
1,46155,moderate,no,some,no
0,14709,extensive,no,some,yes
1,37601,minimal,yes,none,no
0,5174,moderate,yes,some,yes
1,54594,minimal,no,many,yes
0,28836,moderate,yes,some,yes
1,20349,moderate,yes,some,yes
0,31070,minimal,no,none,no
0,10164,moderate,yes,some,yes
0,34432,minimal,no,none,no
1,47646,minimal,yes,many,no
1,27602,moderate,yes,some,no
0,23960,minimal,yes,none,no
0,19117,minimal,yes,some,no
0,26346,extensive,no,some,yes
0,44672,extensive,no,many,yes
0,47241,moderate,yes,some,no
0,32426,moderate,no,some,yes
1,34222,minimal,yes,many,yes
1,17010,minimal,yes,none,no
1,34050,minimal,yes,none,no
0,18638,extensive,no,none,yes
1,33590,minimal,yes,some,no
1,54328,extensive,yes,many,yes
1,29780,extensive,yes,none,yes
0,14324,extensive,yes,some,yes
1,35382,moderate,no,none,no
1,36908,minimal,no,none,no
0,14739,extensive,no,many,yes
1,8922,minimal,no,some,no
0,22066,moderate,yes,some,yes
0,22161,minimal,yes,none,yes
0,17947,minimal,yes,many,no
0,2909,extensive,yes,none,no
0,18886,moderate,no,some,yes
0,5735,extensive,no,some,yes
0,29262,moderate,yes,some,no
1,30617,minimal,yes,some,yes
0,29333,moderate,yes,some,yes
1,55555,moderate,yes,some,no
0,12938,minimal,yes,some,no
1,51687,moderate,yes,some,no
1,23657,extensive,yes,some,yes
0,38412,moderate,no,some,yes
1,27381,minimal,yes,some,yes
1,32987,extensive,no,many,yes
0,45198,minimal,no,some,yes
0,67237,extensive,no,some,yes
1,42655,extensive,no,none,yes
1,29040,moderate,yes,some,no
0,13208,minimal,yes,some,no
0,18483,extensive,no,many,yes
0,32582,extensive,yes,some,yes
0,55972,minimal,yes,some,no
0,29090,extensive,yes,some,yes
0,22448,extensive,yes,many,yes
0,18517,extensive,no,some,yes
0,32593,extensive,yes,some,yes
1,44230,minimal,yes,some,no
1,22478,minimal,yes,some,yes
1,39995,minimal,no,none,yes
1,28100,extensive,no,some,yes
1,17289,minimal,yes,some,no
0,17149,extensive,no,many,no
1,34994,moderate,yes,some,no
0,40968,extensive,no,some,yes
0,24606,extensive,yes,none,yes
1,42583,moderate,no,some,no
1,34951,minimal,no,many,yes
0,47076,extensive,yes,many,yes
0,27339,minimal,no,some,no
0,12764,moderate,yes,none,no
1,56664,extensive,no,some,no
1,36050,minimal,yes,some,no
0,43435,moderate,no,none,no
0,29180,moderate,yes,many,yes
0,26408,moderate,no,none,no
1,14832,minimal,yes,some,yes
0,48885,extensive,no,some,no
1,44235,minimal,yes,none,no
0,29591,extensive,yes,none,yes
0,11359,moderate,yes,none,yes
1,29442,minimal,yes,some,no
1,26274,moderate,yes,many,no
1,25428,minimal,no,many,no
0,19455,moderate,yes,some,yes
1,17842,minimal,no,some,no
0,27876,moderate,no,some,no
0,40832,minimal,yes,none,no
0,7275,extensive,no,some,yes
0,32658,minimal,yes,some,no
1,23732,minimal,no,many,yes
0,12460,extensive,yes,many,yes
1,25110,minimal,no,many,no
1,29897,minimal,yes,some,no
0,19497,minimal,yes,some,no
1,35690,minimal,yes,none,yes
0,18670,extensive,yes,some,no
1,29659,minimal,no,many,no
0,32182,extensive,yes,many,yes
0,27671,minimal,yes,some,no
1,38147,moderate,yes,none,no
0,36927,minimal,no,some,no
1,6726,minimal,yes,some,yes
0,17232,minimal,yes,none,yes
0,4997,extensive,yes,none,yes
1,44011,moderate,yes,some,no
1,47340,minimal,no,some,no
0,9987,extensive,yes,some,yes
1,51158,moderate,no,many,no
1,27431,moderate,no,many,no
1,31025,minimal,yes,many,no
0,8107,minimal,yes,none,no
0,45174,extensive,yes,many,no
0,42796,minimal,no,some,no
1,62525,moderate,yes,many,no
0,18159,extensive,yes,some,yes
0,6509,extensive,yes,many,yes
1,43980,moderate,yes,some,no
0,6153,moderate,yes,some,yes
1,57917,minimal,yes,some,no
1,19643,minimal,yes,many,yes
1,21867,minimal,yes,some,no
0,24348,moderate,yes,many,no
1,55349,minimal,no,many,yes
1,16865,moderate,no,many,yes
0,26881,minimal,no,some,no
0,16913,moderate,yes,some,no
0,24769,moderate,yes,some,no
1,31024,extensive,no,many,no
0,13910,extensive,no,some,no
0,23915,minimal,yes,some,yes
1,31862,minimal,no,some,no
0,11428,minimal,no,some,no
0,26479,minimal,yes,some,no
0,22236,minimal,yes,none,no
1,52576,minimal,no,none,no
0,29072,minimal,no,some,yes
0,25648,moderate,no,some,no
0,5899,extensive,yes,none,yes
0,11316,moderate,no,some,no
0,40227,moderate,no,some,no
0,22548,minimal,no,many,no
0,28429,moderate,yes,none,no
1,31121,minimal,no,some,no
0,14339,moderate,yes,some,no
0,41088,moderate,yes,none,yes
1,16672,minimal,yes,many,yes
1,51302,extensive,yes,many,yes
1,52775,moderate,no,some,yes
1,29168,minimal,yes,some,no
1,5773,extensive,no,none,yes
1,26537,moderate,no,some,no
1,35028,minimal,no,none,no
0,23156,minimal,yes,none,no
0,76226,extensive,yes,some,yes
0,8005,extensive,no,many,yes
1,34531,minimal,yes,none,yes
0,51440,extensive,yes,none,yes
0,27657,extensive,no,some,no
1,21239,moderate,yes,many,no
0,10595,minimal,yes,none,no
1,25563,minimal,no,many,no
1,48809,moderate,no,some,no
1,31328,moderate,yes,none,no
0,16750,moderate,yes,some,yes
0,24839,extensive,yes,none,yes
0,35455,extensive,no,some,no
0,34401,moderate,yes,some,no
0,46117,extensive,no,some,yes
1,33891,moderate,no,none,no
0,30619,moderate,no,none,yes
1,73844,extensive,yes,many,yes
1,27689,moderate,yes,none,no
0,25750,extensive,yes,some,no
0,7800,extensive,yes,some,yes
0,26197,moderate,yes,many,no
0,39680,extensive,no,some,no
1,65061,minimal,yes,some,yes
1,68217,extensive,no,some,no
0,61926,extensive,yes,some,yes
0,15198,moderate,no,none,no
0,16366,minimal,yes,many,no
1,18987,minimal,yes,some,no
0,10905,extensive,no,many,yes
0,48785,extensive,no,some,yes
1,6771,minimal,yes,none,no
0,17285,moderate,yes,some,yes
0,50392,moderate,yes,some,yes
1,23259,moderate,no,many,yes
0,10432,moderate,no,some,yes
0,23285,extensive,no,many,yes
0,21683,moderate,yes,some,yes
1,32039,extensive,yes,none,yes
0,14102,extensive,yes,some,no
1,28343,extensive,no,some,yes
0,7230,minimal,yes,some,no
1,38797,minimal,yes,some,no
0,30849,moderate,no,none,yes
0,26307,minimal,yes,none,no
0,18781,minimal,no,some,yes
1,14508,minimal,no,some,no
0,35655,extensive,yes,none,yes
0,4958,moderate,yes,some,yes
1,20344,minimal,no,none,no
0,42096,extensive,no,none,yes
1,29976,moderate,yes,some,yes
1,41419,minimal,yes,some,no
1,21881,moderate,yes,many,yes
1,46527,minimal,yes,some,no
1,62121,minimal,no,none,yes
1,44549,minimal,no,none,no
1,48381,moderate,yes,some,yes
0,13988,moderate,no,some,yes
1,26831,moderate,yes,none,no
0,18833,minimal,yes,some,no
1,32570,extensive,yes,none,yes
0,20427,moderate,yes,none,no
0,15594,moderate,yes,many,yes
1,43039,minimal,yes,many,no
0,40092,extensive,no,some,yes
1,76274,extensive,yes,many,no
0,28481,minimal,yes,none,no
0,60901,moderate,yes,many,no
0,11306,minimal,yes,none,no
1,33485,extensive,no,many,yes
1,38572,moderate,no,many,no
0,16205,moderate,yes,some,no
0,30896,moderate,yes,some,no
0,14981,minimal,no,many,no
1,25357,minimal,yes,none,yes
0,12387,minimal,no,some,yes
1,33840,minimal,yes,many,no
0,39979,moderate,no,none,yes
0,35749,extensive,yes,some,yes
0,16348,moderate,yes,some,no
0,14459,minimal,yes,many,no
1,34422,extensive,yes,none,yes
0,17842,moderate,yes,some,yes
0,9511,moderate,yes,some,yes
0,21268,moderate,yes,some,no
0,29776,moderate,yes,some,yes
0,10576,moderate,yes,some,no
0,16160,moderate,no,some,no
0,28302,extensive,no,some,yes
0,30802,moderate,no,some,no
0,53188,minimal,no,none,no
0,36446,extensive,no,some,yes
1,40060,moderate,yes,none,no
1,32790,minimal,no,none,yes
0,11796,minimal,yes,some,no
1,17257,extensive,yes,many,yes
1,16987,minimal,yes,some,no
0,50103,extensive,no,some,yes
1,15862,minimal,yes,some,yes
1,27559,minimal,yes,some,yes
0,9330,extensive,no,some,yes
1,45096,moderate,no,some,no
1,36508,moderate,no,some,no
0,14983,moderate,no,some,no
0,21079,minimal,yes,some,yes
0,43219,extensive,yes,some,no
0,66595,extensive,yes,some,yes
1,45494,minimal,no,none,no
1,40045,extensive,no,some,yes
0,11588,moderate,no,none,yes
1,40516,minimal,yes,some,no
0,11814,extensive,no,none,yes
1,18208,moderate,no,some,no
0,16261,moderate,yes,some,no
0,43287,moderate,yes,some,no
0,9899,moderate,no,none,yes
1,54093,moderate,yes,none,yes
1,35621,moderate,yes,many,no
1,26548,minimal,yes,many,no
1,57196,minimal,yes,none,no
0,37785,minimal,yes,some,no
0,14571,moderate,yes,some,yes
1,59347,extensive,no,some,yes
0,21151,extensive,yes,some,yes
0,15919,moderate,yes,none,no
0,80589,extensive,yes,none,no
1,33989,extensive,no,some,yes
1,12515,minimal,yes,none,no
0,2540,moderate,yes,some,no
0,37123,moderate,yes,some,no
0,10271,minimal,no,none,no
0,32226,extensive,no,many,yes
1,39248,extensive,yes,many,yes
0,11528,moderate,no,many,yes
1,36492,moderate,no,none,no
0,48077,extensive,no,some,yes
0,9781,extensive,yes,many,yes
1,68085,minimal,no,none,no
1,35357,moderate,yes,none,yes
0,14295,moderate,no,some,yes
1,20293,minimal,yes,some,no
1,36310,minimal,no,none,no
1,59505,minimal,no,many,yes
0,27302,extensive,yes,many,yes
1,29691,moderate,no,many,no
1,39006,extensive,no,none,no
1,47851,minimal,yes,some,no
0,18910,minimal,yes,some,no
0,21653,extensive,yes,none,no
1,51271,moderate,no,some,yes
0,4195,extensive,yes,some,yes
1,32496,moderate,no,many,yes
1,49855,minimal,yes,some,no
1,19921,extensive,yes,none,yes
0,10005,moderate,no,none,no
0,48350,extensive,yes,some,yes
1,26692,moderate,yes,some,no
1,23626,minimal,no,none,no
1,55049,minimal,yes,some,no
0,8221,moderate,no,some,no
1,33287,minimal,no,some,no
0,15201,extensive,no,some,yes
0,10865,minimal,yes,some,yes
0,30722,minimal,yes,some,no
1,16001,minimal,no,none,yes
0,20631,minimal,yes,none,no
0,23302,minimal,yes,some,no
0,34088,extensive,no,some,no
0,11056,moderate,no,some,yes
0,17777,minimal,no,some,no
0,18740,extensive,yes,some,yes
0,24474,minimal,no,some,yes
1,31649,extensive,yes,many,yes
1,44409,minimal,no,many,yes
1,20435,moderate,yes,many,no
1,37632,moderate,no,none,no
0,9004,moderate,no,some,yes
1,19298,minimal,yes,none,no
0,22858,extensive,no,none,yes
0,31887,extensive,yes,some,yes
1,53951,minimal,no,many,no
1,11094,moderate,yes,many,yes
0,44833,minimal,no,some,yes
1,19239,minimal,no,none,no
0,41961,extensive,no,some,no
0,25650,moderate,no,none,no
0,40378,moderate,yes,none,no
1,39425,extensive,no,many,yes
0,14957,extensive,no,some,yes
1,25528,moderate,yes,many,no
1,54411,moderate,no,many,yes
0,25873,moderate,yes,many,yes
1,41753,moderate,yes,some,no
0,24639,extensive,no,some,yes
0,15831,extensive,yes,none,yes
0,42388,moderate,yes,many,yes
0,21486,moderate,yes,none,no
0,12944,moderate,no,none,yes
0,8232,minimal,yes,some,no
1,37908,extensive,yes,some,no
1,21069,minimal,no,some,no
0,70936,extensive,yes,none,yes
0,20644,extensive,no,none,yes
0,41327,extensive,yes,some,yes
1,32339,moderate,yes,some,yes
1,40693,moderate,no,some,no
0,15087,extensive,yes,none,yes
1,48552,moderate,no,some,yes
1,29030,extensive,no,none,yes
0,18082,minimal,yes,some,no
0,42770,moderate,no,none,no
0,18715,moderate,yes,none,yes
0,4976,moderate,yes,some,no
0,15765,minimal,no,some,no
0,23729,moderate,yes,none,no
1,64518,moderate,no,some,yes
1,68852,moderate,no,many,no
0,35283,extensive,yes,some,no
0,24776,moderate,yes,none,yes
1,26345,moderate,no,many,no
0,20865,extensive,yes,some,yes
0,29287,minimal,yes,none,no
1,61864,moderate,yes,many,yes
0,18782,moderate,no,some,no
0,16244,extensive,yes,some,no
0,47361,moderate,no,none,yes
0,41768,moderate,yes,some,yes
0,19192,extensive,yes,some,yes
0,19718,minimal,no,none,no
0,42594,extensive,no,some,yes
0,6554,extensive,yes,many,yes
1,40345,moderate,yes,some,yes
0,17640,minimal,no,some,no
0,20095,moderate,no,some,yes
0,26598,moderate,yes,none,no
0,7460,moderate,yes,none,yes
0,29806,moderate,yes,some,yes
1,23943,minimal,yes,none,no
1,23750,minimal,no,none,no
0,25607,moderate,yes,some,no
0,7539,extensive,yes,some,yes
0,37066,extensive,yes,many,yes
0,12413,extensive,yes,many,yes
1,41480,minimal,no,many,no
0,52277,minimal,no,none,yes
0,31720,extensive,yes,some,yes
0,9174,extensive,yes,many,yes
1,43466,extensive,no,some,no
1,33752,minimal,no,many,no
0,40003,minimal,yes,some,yes
1,28780,moderate,no,many,yes
1,31309,minimal,yes,none,no
0,21444,extensive,no,some,no
0,19166,minimal,yes,none,no
1,73571,extensive,yes,many,yes
0,28310,minimal,no,some,no
1,27618,minimal,no,some,no
1,16555,moderate,yes,none,yes
0,17978,extensive,no,some,yes
0,55317,extensive,yes,many,yes
0,33098,moderate,no,none,yes
1,6713,moderate,no,many,yes
0,33145,moderate,yes,some,yes
0,5368,extensive,no,many,yes
1,45902,extensive,yes,some,yes
1,18703,moderate,no,some,no
1,10457,moderate,yes,some,no
0,23352,moderate,no,none,no
0,23868,extensive,no,many,yes
1,23860,moderate,yes,many,yes
0,8077,extensive,yes,some,yes
0,10851,extensive,no,some,yes
1,38996,minimal,no,none,no
0,15525,moderate,no,some,no
1,28181,minimal,no,many,yes
1,39761,moderate,yes,some,yes
1,30530,minimal,no,many,no
0,11317,moderate,no,some,no
1,57924,moderate,yes,many,yes
0,25657,extensive,yes,some,yes
1,9532,moderate,no,none,yes
0,12242,extensive,yes,some,no
0,39257,moderate,yes,some,yes
1,46565,minimal,yes,some,yes
1,19647,moderate,no,none,no
1,37864,minimal,yes,none,no
0,9608,extensive,no,none,yes
0,27558,extensive,yes,none,yes
0,48050,extensive,yes,none,yes
0,9837,moderate,yes,none,no
0,27100,moderate,no,many,yes
1,6828,minimal,no,many,no
0,11977,moderate,no,none,no
0,58549,moderate,no,none,yes
0,40986,extensive,yes,none,yes
0,15875,moderate,no,some,no
0,37516,extensive,no,some,no
0,22790,extensive,yes,some,yes
1,9615,extensive,no,many,yes
0,29982,extensive,no,some,yes
0,25552,extensive,yes,none,no
1,37350,minimal,yes,some,no
0,37379,extensive,yes,some,yes
0,12786,extensive,no,none,no
1,4853,minimal,yes,many,no
0,41781,extensive,yes,some,yes
1,42182,moderate,no,some,yes
1,30538,minimal,yes,many,no
1,59834,minimal,yes,many,no
0,24747,minimal,no,some,no
0,16208,extensive,yes,some,yes
0,24767,minimal,yes,some,yes
0,35222,extensive,no,many,yes
0,39458,extensive,yes,none,yes
0,25214,moderate,yes,some,yes
0,14408,minimal,no,none,no
0,16915,minimal,yes,some,no
1,33374,minimal,no,none,yes
1,38454,minimal,yes,some,yes
0,43569,extensive,no,none,no
1,30701,minimal,yes,many,yes
0,21745,moderate,yes,some,yes
0,6264,minimal,no,some,no
1,17478,minimal,no,some,no
1,40786,moderate,yes,none,yes
1,38341,moderate,yes,many,no
0,19675,extensive,yes,none,yes
0,39571,extensive,yes,none,yes
0,4578,moderate,yes,many,no
0,24330,extensive,no,some,yes
1,43380,moderate,yes,some,yes
0,33957,extensive,yes,many,yes
0,32096,minimal,yes,none,no
0,5961,extensive,yes,none,yes
1,34993,minimal,yes,many,no
1,41785,moderate,yes,none,no
0,33201,extensive,yes,none,yes
1,30684,minimal,yes,none,yes
0,19957,moderate,yes,some,no
1,9474,minimal,no,many,no
1,33935,minimal,yes,none,yes
0,51268,moderate,no,none,no
0,17421,extensive,yes,none,yes
1,29074,extensive,no,many,yes
0,41805,moderate,no,many,no
0,21414,extensive,no,none,yes
0,6177,extensive,no,some,no
1,62336,minimal,yes,many,no
1,24327,minimal,yes,some,no
0,33055,moderate,yes,some,no
1,58647,minimal,yes,some,no
1,24640,moderate,no,many,no
1,52996,moderate,no,many,yes
0,16978,moderate,yes,none,no
0,35040,extensive,yes,none,yes
0,2471,minimal,yes,some,no
1,28046,minimal,yes,many,no
0,24740,minimal,yes,some,no
0,16009,moderate,no,some,no
0,33202,extensive,no,some,yes
0,21937,moderate,yes,some,yes
1,54967,minimal,no,some,no
0,25150,moderate,no,some,no
0,3662,moderate,yes,some,yes
0,33924,extensive,no,many,yes
0,6062,extensive,yes,some,yes
0,23105,extensive,yes,some,yes
1,56257,moderate,yes,some,yes
0,10314,moderate,no,some,yes
0,39948,extensive,no,some,yes
1,35725,extensive,yes,none,yes
0,6537,moderate,yes,some,no
0,15734,extensive,no,many,yes
1,27524,minimal,yes,many,no
1,30314,minimal,yes,many,no
1,41592,minimal,yes,none,no
1,23421,minimal,yes,many,no
1,48478,moderate,yes,many,yes
0,42571,extensive,yes,some,yes
1,5462,minimal,no,some,no
1,43476,minimal,yes,none,no
1,13189,moderate,yes,none,yes
1,42967,minimal,no,none,no
0,18928,extensive,yes,many,yes
1,7429,minimal,no,many,no
0,11761,moderate,yes,some,no
1,23189,moderate,no,some,yes
0,40425,moderate,yes,some,yes
0,31529,moderate,no,some,no
0,26260,moderate,yes,none,yes
0,30742,extensive,no,some,yes
0,50353,moderate,no,some,no
0,39057,extensive,yes,some,yes
0,14311,extensive,yes,none,yes
1,36211,extensive,yes,many,yes
1,32051,minimal,no,none,yes
0,12758,moderate,no,some,no
0,39891,extensive,yes,none,no
0,36883,extensive,yes,some,yes
0,22356,minimal,yes,some,no
0,28930,moderate,yes,none,yes
0,45159,moderate,yes,some,no
0,31604,extensive,yes,none,yes
1,40831,extensive,yes,some,yes
0,14691,minimal,yes,some,yes
1,20240,minimal,no,none,no
1,47604,moderate,yes,some,yes
0,37989,minimal,yes,some,no
1,29047,minimal,yes,some,no
1,27636,moderate,no,none,yes
1,21223,minimal,no,many,no
1,31972,moderate,yes,many,yes
0,18447,extensive,yes,some,yes
1,55480,minimal,no,none,no
1,15599,moderate,no,some,yes
1,41588,minimal,yes,many,no
0,15691,extensive,yes,some,yes
0,24898,moderate,yes,some,yes
0,9467,moderate,no,some,yes
1,28286,minimal,no,some,no
0,38638,minimal,yes,some,no
1,57260,extensive,yes,none,no
1,46981,moderate,no,some,yes
0,18149,minimal,no,many,no
0,10250,moderate,no,some,no
0,13706,extensive,yes,some,no
1,51265,minimal,yes,some,yes
0,12121,minimal,yes,none,no
0,23930,moderate,yes,some,yes
1,47036,minimal,yes,some,no
0,52869,moderate,yes,many,yes
